Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc.;C. Definitivo;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005086;2018/005086;IFS-UNIDAD CENTRO AGENTES DE MOVILIDAD, C/ PISTA, 3 Y 4. REFORMA EDIFICIO ANEXO;209;MONCLOA-ARAVACA;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;107595,53;107595,53;0,00;0,00;107595,53;107595,53;96398,73;0,00;96398,73
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005087;2018/005087;IFS-AUDITORIO CERRO ALMODÓVAR. REFORMA INTERIOR E INSTALACIONES;210;LATINA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;719999,51;719999,51;0,00;0,00;719999,51;719999,51;21219,29;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005088;2018/005088;IFS-CENTRO DEPORTIVO ALUCHE. REFORMA DE ITINERARIOS E ILUMINACIÓN;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1549999,99;1549999,99;0,00;0,00;1549999,99;1549999,99;206354,72;0,00;206354,72
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005089;2018/005089;IFS-CENTRO DEPORTIVO ALUCHE. REFORMA VESTUARIOS Y PISCINA CUBIERTA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2434074,51;2434074,51;0,00;0,00;2434074,51;2434074,51;145892,29;0,00;145892,29
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005091;2018/005091;IFS-CENTRO DEPORTIVO MOSCARDÓ.REFORMA VESTUARIOS CAMPO FÚTBOL Y ADAPTACIÓN NORMATIVA ELÉCTRICA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;400000,00;400000,00;0,00;0,00;400000,00;400000,00;26100,66;0,00;26100,66
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005092;2018/005092;IFS-CENTRO DEPORTIVO SAN BLAS. REFORMA PABELLÓN CUBIERTO Y LÍNEA DE VIDA;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;449978,14;449978,14;0,00;0,00;449978,14;449978,14;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005094;2018/005094;IFS-BIBLIOTECA UNED ESCUELAS PÍAS DE SAN FERNANDO. SUBSANACIÓN DE PATOLOGÍAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;3249003,42;3249003,42;0,00;0,00;3249003,42;3249003,42;104675,25;0,00;104675,25
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006011;2018/006011;IFS-CENTRO DEPORTIVO MUNICIPAL JOSÉ MARÍA CAGIGAL. REHABILITACIÓN;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2438948,94;2438948,94;0,00;0,00;2438948,94;2438948,94;57033,23;0,00;57033,23
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006015;2018/006015;IFS-LOCAL C/JOSÉ JOAQUÍN ORTIZ, 9 Y 11. ADAPTACIÓN CENTRO SOCIOEDUCATIVO ADOLESCENTES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;269770,51;269770,51;0,00;0,00;269770,51;269770,51;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006018;2018/006018;IFS-PLANTA BAJA SUROESTE EDIFICIO C/FRANCOS RODRIGUEZ, 77. ADAPTACIÓN PARA BASE SAMUR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;322,32;322,32;0,00;0,00;322,32;322,32;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006070;2018/006070;IFS-CENTRO DEPORTIVO SAN BLAS. REFORMA INSTALACIONES Y ADAPTACIÓN NORMATIVA PISCINAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;82,78;82,78;0,00;0,00;82,78;82,78;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006074;2018/006074;IFS-EDIFICIO C/ FRANCISCO LAGUNA, 38. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1129266,70;1129266,70;0,00;0,00;1129266,70;1129266,70;57252,51;0,00;43899,95
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006115;2018/006115;IFS-NUEVA ESCUELA INFANTIL EN EL BARRIO DE PACÍFICO. OBRAS DE REFORMA Y AMPLIACIÓN DE NAVE;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2649416,19;2649416,19;0,00;0,00;2649416,19;2649416,19;130084,72;0,00;20468,12
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006546;2018/006546;IFS-AUDITORIO CERRO ALMODÓVAR. ADECUACIÓN ANEXO ESCENARIO;210;LATINA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;719999,99;719999,99;0,00;0,00;719999,99;719999,99;23388,14;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006707;2018/006707;IFS-CENTRO DEPORTIVO DE SAN BLAS. SUBSANACIÓN DE PATOLOGÍAS EN VESTUARIOS Y ALMACÉN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2199528,32;2199528,32;0,00;0,00;2199528,32;2199528,32;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006724;2018/006724;IFS-PABELLÓN 3 C/MATAPOZUELOS,2 ATENCIÓN PSICOEDUCATIVA. SUBSANACIÓN DE PATOLOGÍAS;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2599862,19;2599862,19;0,00;0,00;2599862,19;2599862,19;270573,25;0,00;72815,99
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006725;2018/006725;IFS-LOCAL C/ SACRAMENTO, 7 . ACONDICIONAMIENTO Y MODERNIZACIÓN DE INSTALACIONES;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;178779,94;178779,94;0,00;0,00;178779,94;178779,94;13296,95;0,00;13296,95
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/006730;2018/006730;IFS-PALACIO VALDÉS. REFORMA PARA CENTRO DE INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;999;NO DISTRITALIZABLE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;549476,88;549476,88;0,00;0,00;549476,88;549476,88;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008038;2018/008038;IFS-CENTRO CÍVICO Y CULTURAL ESPACIO MALASAÑA. ADAPTACIÓN 3ª A  PLANTA C/SAN BERNARDO 68 (ID: 3219);201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;2099999,89;2099999,89;0,00;0,00;2099999,89;2099999,89;59214,79;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008265;2018/008265;IFS-EDIFICIO SEDE DISTRITO SAN BLAS. PANELES FOTOVOLTAICOS Y REFORMA ELÉCTRICA (ID: 450);220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;179900,19;179900,19;0,00;0,00;179900,19;179900,19;93636,87;0,00;93636,87
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008270;2018/008270;IFS-EDIFICIO PALACIO DE CIBELES. PANELES SOLARES TÉRMICOS Y REFORMA ELÉCTRICA (ID: 1517);203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;49896,69;49896,69;0,00;0,00;49896,69;49896,69;13157,39;0,00;13157,39
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008275;2018/008275;IFS-CENTRO DEPORTIVO LA MASÓ. PANELES SOLARES TÉRMICOS Y FOTOVOLTAICOS Y REFORMA ELÉCTRICA (ID: 1517);208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;149772,23;149772,23;0,00;0,00;149772,23;149772,23;8204,30;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008276;2018/008276;IFS-CENTRO DEPORTIVO CASA DE CAMPO. SOLARES TÉRMICOS Y FOTOVOLTAICOS Y REFORMA ELÉCTRICA (ID: 1517);209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;68294,60;68294,60;0,00;0,00;68294,60;68294,60;1629,59;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008278;2018/008278;IFS-EDIFICIO SEDE DISTRITO HORTALEZA. PANELES FOTOVOLTAICOS Y REFORMA ELÉCTRICA (ID: 1603);216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;88446,81;88446,81;0,00;0,00;88446,81;88446,81;87316,65;0,00;74135,79
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/008279;2018/008279;IFS-CENTRO CULTURAL EDUARDO ÚRCULO. FOTOVOLTAICOS, CUBIERTAS VERDES Y REFORMA ELÉCTRICA (ID: 2601);206;TETUAN;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;94705,07;94705,07;0,00;0,00;94705,07;94705,07;94705,07;0,00;94705,07
;;001;067;13000;63200;2018/000002;2018/050002; CENTRO INTEGRAL FORMACIÓN SEGURIDAD Y EMERGENCIAS. REFORMA VESTUARIOS Y PABELLÓN;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;899998,23;899998,23;0,00;0,00;899998,23;899998,23;322194,64;0,00;322194,64
;;001;067;13000;63200;2018/001251;2018/001251; EDIFICIO C/ PRÍNCIPE DE VERGARA, 140. ADECUACIÓN DE ESPACIOS;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;2987,72;2987,72;0,00;0,00;2987,72;2987,72;2987,72;0,00;2987,72
;;001;067;13000;63200;2019/000074;2019/000074; EDIFICIOS SERVICIOS POLICIA MUNICIPAL Y SAMUR. OBRAS DE REFORMA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;133000,00;-15059,21;117940,79;117940,79;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13000;63200;2019/000074;2019/010074; UNIDAD DE ATESTADOS DE LA POLICÍA MUNICIPAL C/ PLOMO, 14. OBRAS DE REFORMA;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;15059,21;15059,21;0,00;0,00;15059,21;15059,21;12866,27;0,00;12866,27
;;001;067;13000;63200;2019/000075;2019/000075; EDIFICIOS SERVICIOS BOMBEROS Y CENTRO FORMACIÓN SEGURIDAD Y EMERGENCIAS. REFORMA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;900000,00;-899998,23;1,77;1,77;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13001;63200;2018/001154;2018/001154; CENTRO INTEGRAL FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. REFORMA Y MEJORA;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;2457,81;2457,81;0,00;0,00;2457,81;2457,81;2457,81;0,00;2457,81
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006753;2018/006753;IFS-FURGONETAS 8/9 PLAZAS  PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;269960,00;269960,00;0,00;0,00;269960,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006754;2018/006754;IFS-VEHÍCULOS PATRULLEROS GAS NATURAL COMPRIMIDO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;205201,00;205201,00;0,00;0,00;205201,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006755;2018/006755;IFS-VEHÍCULOS PATRULLEROS HÍBRIDOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2284758,30;2284758,30;213516,30;0,00;2071242,00;2071242,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006756;2018/006756;IFS-VEHÍCULOS PATRULLEROS HÍBRIDOS CON MAMPARA DE DETENIDOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1646085,00;1646085,00;1,00;0,00;1646084,00;1646084,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006757;2018/006757;IFS-VEHÍCULOS PATRULLEROS ELECTRICOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;271120,00;271120,00;0,00;0,00;271120,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006758;2018/006758;IFS-VEHÍCULOS TODO TERRENOS GAS LICUADO DEL PETRÓLEO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1039220,00;1039220,00;3721,36;0,00;1035498,64;1035498,64;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006764;2018/006764;IFS-CAMIONES PARA TRASLADO DE CABALLOS CON DESTINO AL ESCUADRÓN DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;340000,00;340000,00;0,00;0,00;340000,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006766;2018/006766;IFS-VEHÍCULO CON OFICINA MÓVIL CON DESTINO A LA UNIDAD DE GESTIÓN DE LA DIVERSIDAD;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;41200,00;41200,00;0,00;0,00;41200,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62400;2018/006767;2018/006767;IFS-VEHÍCULOS DE REPRESENTACIÓN CON DESTINO A LA UNIDAD ESPECIAL DE TRÁFICO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;65400,00;65400,00;0,00;0,00;65400,00;0,00;0,00;0,00;0,00
;;001;067;13201;62600;2019/000389;2019/000389; EQUIPOS DE RADIO PARA NUEVOS VEHÍCULOS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;191813,00;191813,00;191813,00;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;067;13201;62601;2017/000126;2017/000126; EQUIPOS DE PROCESO DE DATOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;73,22;73,22;73,22;0,00;0,00;0,00;0,00;0,00;0,00
;;001;067;13201;62902;2019/000132;2019/000132; SEMOVIENTES PARA PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;40000,00;0,00;40000,00;40000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;62999;2018/005279;2018/005279;IFS-UNIDADES INTEGRALES DE DISTRITO POLICÍA MUNICIPAL. CONTENEDORES ELECTRIFICADOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;18020,35;18020,35;0,00;0,00;18020,35;18020,35;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;63600;2018/005100;2018/005100;IFS-SISTEMA DE DISTRIBUCIÓN AUTOMÁTICO DE LLAMADAS PARA EL 092 DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90750,00;90750,00;320,17;0,00;90429,83;90429,83;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;63600;2018/005101;2018/005101;IFS-CENTRO INTEGRADO SEGURIDAD Y EMERGENCIAS. SISTEMA COMUNICACIONES  OPERADORES  POLICÍA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;440000,00;440000,00;0,00;0,00;440000,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;63601;2018/005097;2018/005097;IFS-GRABADORES TETRA PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;103694,77;103694,77;0,00;0,00;103694,77;103694,77;103694,77;0,00;103694,77
;;001;067;13201;64100;2016/000613;2016/000613; APLICACIÓN GESTIÓN DE RECURSOS HUMANOS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;43615,00;0,00;43615,00;0,79;0,00;43614,21;43614,21;0,00;0,00;0,00
;;001;067;13201;64100;2018/000140;2018/000140; SISTEMA TRATAMIENTO DE EMERGENCIAS DE POLICÍA MUNICPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;313717,00;0,00;313717,00;0,88;0,00;313716,12;313716,12;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;067;13201;64100;2017/000154;2017/000154; LICENCIAS SOFTWARE PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;3385,01;3385,01;3385,01;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;067;13201;64100;2018/001098;2018/001098; LICENCIA PARA SUSCRIPCIÓN AL SERVICIO CLOUD DEL PROGRAMA FUNDANET;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;7252,00;7252,00;7252,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;64100;2018/006025;2018/006025;IFS-PROYECTO PILOTO DE DENUNCIAS DE TRANSPORTE POLICÍA MUNICIPAL (MOVIPOL);998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;78138,51;78138,51;0,00;0,00;78138,51;78138,51;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13201;64100;2018/006617;2018/006617;IFS-PROYECTO PILOTO DE ADMINISTRACIÓN ELECTRONICA POLICIA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;199991,22;199991,22;0,00;0,00;199991,22;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13510;62400;2018/006104;2018/006104;IFS-SUMINISTRO DE VEHÍCULO URO ( TALLER MÓVIL) PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;145082,47;145082,47;0,00;0,00;145082,47;145082,47;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13510;62600;2018/006618;2018/006618;IFS-HISTORIA CLÍNICA ELECTRÓNICA PROCESO ASISTENCIAL SAMUR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;199999,74;199999,74;0,00;0,00;199999,74;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13510;64100;2018/005096;2018/005096;IFS-APLICACIONES INFORMÁTICAS SAMUR-PROTECCIÓN CIVIL. GESTIÓN INTEGRADA FORMACIÓN VOLUNTARIOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;99999,99;99999,99;27995,31;0,00;72004,68;72004,68;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;067;13510;64100;2018/006618;2018/006618;IFS-HISTORIA CLÍNICA ELECTRÓNICA PROCESO ASISTENCIAL SAMUR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;500000,00;500000,00;0,00;0,00;500000,00;0,00;0,00;0,00;0,00
