93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,249
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,250
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,251
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,252
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,253
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,254
93100,Doc.O-Vig.y Seg. A.G. Ec.y Hda. FACT.DICIEMB.2016,ALERTA Y CONTROL SA . .,255
93100,Doc.O-Mant. int.edif.A.G. Ec.Y Hda.FACT.DIC.2016,CLECE SA,256
43301,SERVICIO VIGILANCIA FACTORIA INDUSTRIAL,SEGURIDAD INTEGRAL SECOEX S.A.,257
93100,"Doc.O- LIMP.EDF.A.G.EC.,HAC.FACTURA DICIEMBRE 2016",ONET - SERALIA S A .,258
93100,Doc. O-Mant.apar. elev.e inst FACT. DICIEMBRE 2016,"ZARDOYA OTIS,S.A.",259
92003,Doc. O - Gestión Integral Almacén de Villa,NORMADAT S.A. .,260
43301,LIMPIEZA DE LA FACTORÍA INDUSTRIAL DE VICÁLVARO,FISSA FINALIDAD SOCIAL SL,261
93100,Doc.O-Mant.stmas y equip.seg.FACTURA DICIEMB.2016,COBRA SISTEMAS DE SEGURIDAD  S A,262
93301,Cont. Derivado nº 53 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,263
93301,Cont. Derivado nº 63 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,264
93301,Cont. Derivado nº 74 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,265
93301,Cont. Derivado nº 78 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,266
93301,Cont. Derivado nº 76 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,267
93401,Servicio Asesoramiento financiero permanente,CONSULTORES DE LAS ADMINISTRACIONES PUBLICAS SA,268
93100,Doc.O Mant.int.edif.A.G Ec.y Hda. FACT. ENERO 2017,CLECE SA,269
93301,Doc. O - MANT REPAR CONSER PATRIMONIO RELOJERO,MAESTRO RELOJERO; S.L. . .,270
93301,Doc. O - MANT REPAR CONSER PATRIMONIO RELOJERO,MAESTRO RELOJERO; S.L. . .,271
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,272
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,273
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,274
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,275
93100,Doc.O-Mant.stmas y equip. seg.PAGO FACT.ENERO 2017,COBRA SISTEMAS DE SEGURIDAD  S A,276
93100,Doc.O-LIMP.EDIF.AG ECO.Y HAC.PAGO FACT. ENERO 2017,INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL,277
93100,Doc.O-Vig.y Seg.A.G. Ec.y Hda.FACTURA ENERO 2017,ALERTA Y CONTROL SA . .,278
93301,Cont. Derivado nº 82 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,279
93301,Cont. Derivado nº 84 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,280
93301,Cont. Derivado nº 86 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,281
43301,SERVICIO VIGILANCIA FACTORIA INDUSTRIAL,SEGURIDAD INTEGRAL SECOEX S.A.,282
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,283
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,284
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,285
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,286
93100,Doc.O LIMP.EDIF. AG EC.Y HAC.PAGO FACT. ENERO 2017,CEJAL LIMPIEZAS S L,287
43301,Doc. O - GESTION Y DESARROLLO FACTORIA INDUSTRIAL,VEA QUALITAS  S L,288
93301,Contrato Menor Manten. Preventivo Centros Transfor,"ELDU ELECTROAPLICACIONES, S. A.",289
43301,Doc. O - GESTION Y DESARROLLO FACTORIA INDUSTRIAL,VEA QUALITAS  S L,290
43301,LIMPIEZA DE LA FACTORÍA INDUSTRIAL DE VICÁLVARO,FISSA FINALIDAD SOCIAL SL,291
92310,Destrucción documentac. con información confidenci,NORMADAT S.A. .,292
92310,Destrucción documentac. con información confidenci,NORMADAT S.A. .,293
93100,Doc. O - Mant. apar. elevad. e inst. PAGO DIC 2016,"ZARDOYA OTIS,S.A.",294
93301,Limpieza instalaciones edif. bajo custodia de DGP,OHL SERVICIOS INGESAN SA,295
93301,Cont. Derivado nº 79 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,296
93301,Cont. Derivado nº 85 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,297
93301,Cont. Derivado nº 88 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,298
93301,Cont. Derivado nº 89 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,299
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,300
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,301
92003,Doc. O - Gestión Integral Almacén de Villa,NORMADAT S.A. .,302
43301,MNTO. CMARAS SEGURIDAD FACTORIA VICALVARO,GUNNEBO ESPAÐA SAU .,303
43301,MNTO. CMARAS SEGURIDAD FACTORIA VICALVARO,GUNNEBO ESPAÐA SAU .,304
93100,Doc.O-Mant.int.edif.A.G.Ec.y Hda.PAGO FEBRERO 2017,CLECE SA,305
93301,Cont. Derivado nº 74 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,306
93301,Cont. Derivado nº 76 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,307
93301,Cont. Derivado nº 79 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,308
93100,Doc.O-Mant.stmas y equip. seg.FACTURA FEBRERO 2017,COBRA SISTEMAS DE SEGURIDAD  S A,309
93100,Doc.O-LIMP.EDIF.AG EC.Y HAC.FACTURA FEBRERO 2017,INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL,310
43301,SERVICIO VIGILANCIA FACTORIA INDUSTRIAL,SEGURIDAD INTEGRAL SECOEX S.A.,311
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,312
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,313
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,314
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,315
93100,Doc.O-LIMP.EDIF.AG EC.Y HAC.FACTURA FEBRERO 2017,CEJAL LIMPIEZAS S L,316
43301,MANTENIMIENTO FACTORIA VICALVARO,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,317
43301,CONTRATO DE LIMPIEZA FACTORÍA INDUSTRIAL VICÁLVARO,FISSA FINALIDAD SOCIAL SL,318
93301,Doc. O - MANT REPAR CONSER PATRIMONIO RELOJERO,MAESTRO RELOJERO; S.L. . .,319
93100,Doc.O-Mant.apar.elev.e inst. FACTURA ENERO 2017,"ZARDOYA OTIS,S.A.",320
43301,JORNADA MADRID DESTINO INVERSION EMPRESAS CHINAS,ASOCIACION CATEDRA CHINA,321
93100,Doc.O- Mant.apar.elev.e inst. FACTURA FEBRERO 2017,"ZARDOYA OTIS,S.A.",322
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,323
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,324
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,325
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,326
93100,Doc.O-Vigil.y Seg.A.G. Ec y H FACTURA FEBRERO 2017,ALERTA Y CONTROL SA . .,327
93301,Cont. Derivado nº 82 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,328
93301,Cont. Derivado nº 86 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,329
93301,Limpieza instalaciones edif. bajo custodia de DGP,OHL SERVICIOS INGESAN SA,330
93301,Cont. Derivado nº 53 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,331
93301,Cont. Derivado nº 80 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,332
92003,REVISIÓN MECÁNICA VEHÍCULO MPAL. 5663 JCD,TALLERES GARCIA MARTINEZ E HIJOS SL,333
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,334
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,335
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,336
43301,Doc. O - GESTION Y DESARROLLO FACTORIA INDUSTRIAL,VEA QUALITAS  S L,337
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,338
92003,ADQUISICIÓN Y MONTAJE NEUMÁTICOS EN VEHÍCULO MPAL.,NERMOVIL S L,339
92003,Doc. O - Gestión Integral Almacén de Villa,NORMADAT S.A. .,340
43301,MNTO. CMARAS SEGURIDAD FACTORIA VICALVARO,GUNNEBO ESPAÐA SAU .,341
93301,Cont. Derivado nº 80 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,342
93301,Cont. Derivado nº 84 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,343
93301,Cont. Derivado nº 88 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,344
93301,Cont. Derivado nº 63 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,345
93301,Cont. Derivado nº 89 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,346
93301,Doc. O - AMC-L2-001,DARZAL CONSULTORIA Y PREVENCION S.L. .,347
92310,Doc. O - CONTABILIDAD MUNICIPAL ANUAL Y TRIMESTRA,AXIOMA ANALISIS ESTADISTICOS S.L. .,348
93301,Cont. Derivado nº 90 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,349
93301,Cont. Derivado nº 90 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,350
93100,Seguridad del Acto para la Igualdad,PROSEGUR SOLUCIONES INTEGRALES DE SEGURIDAD ESPAÐA SL,351
93301,Cont. Derivado nº 78 AM Serv. Coord. Seg. y Salud.,GESTION INTEGRAL DEL SUELO S.L.,352
93301,Cont. Derivado nº 63 AM Serv. Coord. Seg. y Salud.,GESTION INTEGRAL DEL SUELO S.L.,353
93301,Cont. Derivado nº 74 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,354
93301,Cont. Derivado nº 79 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,355
93301,Cont. Derivado nº 80 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,356
93301,Cont. Derivado nº 82 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,357
93100,Doc.O-LIMP.EDIF.AG ECON.Y HAC. FACTURA MARZO 2017,INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL,358
92320,CATERING EVENTO PRESENTACION PLAN ECONOMIA SOCIAL,ECOS DEL SUR SOC. COOP. MADRILEÐA,359
93100,Doc.O-Mant.int.edif.A.G. Eco.y Hac.FACT.MARZO 2017,CLECE SA,360
93100,Doc.O-LIMP.EDIF.AG EC.Y HAC.FACTURA MARZO 2017,CEJAL LIMPIEZAS S L,361
93100,Doc.O Vig.y Seg.A.G. Ec.y H FACTURA MARZO 2017,ALERTA Y CONTROL SA . .,362
93301,CMS ASESORIA Y COORD. ADEC. ORDENANZA PROY EEII,ESLAVA Y TEJADA ARQUITECTOS S.L. .,363
93301,Limpieza instalaciones edif. bajo custodia de DGP,OHL SERVICIOS INGESAN SA,364
92320,TRASLADO LANZAMIENTO PROYECTO MARES,GRINPACK TRANSPORTE LOG-STICO,365
92320,TRASLADO PRESENTACION PLAN ESTRATEGICO EC. SOCIAL,GRINPACK TRANSPORTE LOG-STICO,366
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,367
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,368
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,369
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,370
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,371
43301,CONTRATO DE LIMPIEZA FACTORÍA INDUSTRIAL VICÁLVARO,FISSA FINALIDAD SOCIAL SL,372
93100,Doc. O - Manten. stmas. y equipos seguridad marzo,COBRA SISTEMAS DE SEGURIDAD  S A,373
92003,ADQUISICIÓN Y MONTAJE DE NEUMÁTICO EN VEHÍCULO,NERMOVIL S L,374
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,375
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,376
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,377
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,378
93301,Doc. O - MANT REPAR CONSER PATRIMONIO RELOJERO,MAESTRO RELOJERO; S.L. . .,379
93401,SERVICIO ASESORAMIENTO FINANCIERO INTEGRAL,AFI CONSULTORES ADMINISTRACIONES PUBLICAS SA,380
93301,Doc. O - AMC-L2-001,DARZAL CONSULTORIA Y PREVENCION S.L. .,381
93301,Cont. Derivado nº 88 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,382
93301,Cont. Derivado nº 89 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,383
93301,Cont. Derivado nº 90 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,384
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,385
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,386
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,387
93100,Doc. O-Mant.aparat. eleva.e inst FACT. MARZO 2017,"ZARDOYA OTIS,S.A.",388
92310,Destrucción documentac. con información confidenci,NORMADAT S.A. .,389
93100,retapizado de sillas,"TAPICERIAS TEBAR, S. A. .",390
92320,PROYECTO MARES. SERVICIOS AUDIOVISUALES,J.L. AJENJO S.L . .,391
43301,Doc. O - GESTION Y DESARROLLO FACTORIA INDUSTRIAL,VEA QUALITAS  S L,392
93100,Reparación Videoproyector Aula 2 Alcalá 45,ALPADI S A,393
93301,CMS TRAB. MODIF. CÁLCULO ESTRUCT. NAVE C/ AHUMAOS,INGENIERIA DE ESTRUCTURAS E INSTALACIONES TRES DE TRES SL .,394
92003,Doc. O - Gestión Integral Almacén de Villa,NORMADAT S.A. .,395
93301,Doc. O - AMC-L1-001,SEGURINCO SL,396
93100,SERVICIO INTEGRAL CARDIOPROTECCIÓN ALCALÁ 45,"ANEK S3, S.L.",397
92320,CATERING FORO ATRACCION INVERSION EXTRANJERA,ECOS DEL SUR SOC. COOP. MADRILEÐA,398
92310,Doc. O - CONTABILIDAD MUNICIPAL ANUAL Y TRIMESTRA,AXIOMA ANALISIS ESTADISTICOS S.L. .,399
93100,Doc.O- LIMP.EDIF.AG ECO.Y HAC. FACTURA ABRIL 2017,CEJAL LIMPIEZAS S L,400
93100,Doc. O - Mant. int. edif. A.G. Economía Abril 2017,CLECE SA,401
93100,Doc.O-LIMP. EDIF.G ECO.Y HAC. FACTURA ABRIL 2017,INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL,402
93100,Doc.O Mant. stmas y equip. segur. PAGO ABRIL 2017,COBRA SISTEMAS DE SEGURIDAD  S A,403
43301,CONTRATO DE LIMPIEZA FACTORÍA INDUSTRIAL VICÁLVARO,FISSA FINALIDAD SOCIAL SL,404
93100,Doc. O - Vigilancia y Segur. A.G. Economía. Abril,ALERTA Y CONTROL SA . .,405
93301,Doc. O - MANT REPAR CONSER PATRIMONIO RELOJERO,MAESTRO RELOJERO; S.L. . .,406
93301,Cont. Derivado nº 63 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,407
93301,Cont. Derivado nº 79 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,408
93301,Cont. Derivado nº 82 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,409
93301,Cont. Derivado nº 85 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,410
93301,Cont. Derivado nº 85 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,411
93301,Cont. Derivado nº 85 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,412
93301,Limpieza instalaciones edif. bajo custodia de DGP,OHL SERVICIOS INGESAN SA,413
43301,Doc. O - FACTORÍA VICÁLVARO VIGILANCIA Y SEGURIDAD,C I  S  COMPAÐIA INTEGRAL DE SEGURIDAD  S A,414
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,415
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,416
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,417
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,418
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,419
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,420
92003,REPARACIÓN DE VEHÍCULO MUNICIPAL CITROEN 8594DCR,TALLERES GARCIA MARTINEZ E HIJOS SL,421
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,422
93100,Doc.O-Mant.Apar.elev.e inst PAGO ABRIL 2017,"ZARDOYA OTIS,S.A.",423
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,424
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,425
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,426
43301,Doc. O - GESTION Y DESARROLLO FACTORIA INDUSTRIAL,VEA QUALITAS  S L,427
93301,"Doc. O - Mantenimiento edificios, locales, solare",IMESAPI S A,428
93301,"Doc. O - Mantenimiento edificios, locales, solare",IMESAPI S A,429
92003,Doc. O - Gestión Integral Almacén de Villa,NORMADAT S.A. .,430
92003,Contrato menor mantenimiento maquinaria AV y OP,ABLACAR S.L. . .,431
93301,Cont. Derivado nº 88 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,432
93301,Cont. Derivado nº 89 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,433
93301,Cont. Derivado nº 90 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,434
93301,Doc. O - AMC-L1-003,SEGURINCO SL,435
93301,Doc. O - AMC-L2-002,DARZAL CONSULTORIA Y PREVENCION S.L. .,436
93301,Doc. O - AMC-L2-003,DARZAL CONSULTORIA Y PREVENCION S.L. .,437
93301,Doc. O - AMC-L1-002,SEGURINCO SL,438
93301,Doc. O - AMC-L2-004,DARZAL CONSULTORIA Y PREVENCION S.L. .,439
92003,ADQUISICIÓN DE NEUMÁTICOS PARA CAMIONES MPALES.,NERMOVIL S L,440
92003,ADQUISICIÓN DE NEUMÁTICOS PARA CAMIONES MPALES.,NERMOVIL S L,441
92310,Doc. O - ESTUDIO SOBRE EL CONSUMO EN LA CIUDAD DE,DEPHIMATICA S L,442
93100,REPARACIÓN AUDIOVISUALES,"INTELLIGENT TRADING DISTRIBUTION, S.A.",443
93100,Doc.O-LIMP. EDIF.AG ECON.Y HAC.PAGO FACT.MAYO 2017,CEJAL LIMPIEZAS S L,444
93100,Doc.O-Mant.integ. edif. A.G. Econ.y Hda. MAY0 2017,CLECE SA,445
43301,CONTRATO DE LIMPIEZA FACTORÍA INDUSTRIAL VICÁLVARO,FISSA FINALIDAD SOCIAL SL,446
43301,Doc. O - FACTORÍA VICÁLVARO VIGILANCIA Y SEGURIDAD,C I  S  COMPAÐIA INTEGRAL DE SEGURIDAD  S A,447
93301,"Doc. O - Mantenimiento edificios, locales, solare",IMESAPI S A,448
93100,Doc. O - LIMPIEZA EDIFICIOS AG ECONOMIA Y HACIEND,INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL,449
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,450
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,451
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,452
92003,Doc. O - ITV VEHICULOS PROPIEDAD AYTO MADRID Y OO,ENTIDAD IDV MADRID SL .,453
92003,Contr. menor mediación y ases. seguro vehs. mpales,WILLIS IBERIA CORREDURIA DE SEGUROS Y REASEGUROS S.A.,454
93100,Doc.O-Vigil.y Seg. A.G. Eco. y H PAGO MAYO 2017,ALERTA Y CONTROL SA . .,455
93301,Cont. Derivado nº 63 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,456
93301,Cont. Derivado nº 79 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,457
93301,Cont. Derivado nº 82 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,458
93301,Cont. Derivado nº 85 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,459
93301,Cont. Derivado nº 88 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,460
93301,Limpieza instalaciones edif. bajo custodia de DGP,OHL SERVICIOS INGESAN SA,461
93301,Cont. Derivado nº 90 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,462
93301,Cont. Derivado nº 89 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,463
43301,MANTENIMIENTO FACTORIA VICALVARO,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,464
92003,Doc. O - Gestión Integral Almacén de Villa,NORMADAT S.A. .,465
93100,Doc.O-Mant.stmas y equip.seg.FACTURA MAYO 2017,COBRA SISTEMAS DE SEGURIDAD  S A,466
93301,Doc. O - MANT REPAR CONSER PATRIMONIO RELOJERO,MAESTRO RELOJERO; S.L. . .,467
92310,Destrucción  documentación información confidencia,NORMADAT S.A. .,468
93301,Doc. O - AMC-L1-002,SEGURINCO SL,469
93301,Doc. O - AMC-L2-002,DARZAL CONSULTORIA Y PREVENCION S.L. .,470
93301,Doc. O - AMC-L1-003,SEGURINCO SL,471
93301,Doc. O - AMCT-001,"ELDU ELECTROAPLICACIONES, S. A.",472
93301,Doc. O - AMCT-001,"ELDU ELECTROAPLICACIONES, S. A.",473
93301,Doc. O - AMC-L2-004,DARZAL CONSULTORIA Y PREVENCION S.L. .,474
93301,Doc. O - AMC-L2-005,DARZAL CONSULTORIA Y PREVENCION S.L. .,475
43301,Doc. O - GESTION Y DESARROLLO FACTORIA INDUSTRIAL,VEA QUALITAS  S L,476
91209,1º PAGO CONTRATO DINAM. MESAS AUDITORÍA CIUDADANA,ANDECHA PARTICIPACIËN Y TRABAJO COMUNITARIO.,477
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,478
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,479
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,480
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,481
93301,Doc. O - AMGT-L2-003,UTE INTEMAC-MELGAREJO ESTUDIOS GEOTECNICOS,482
93301,Doc. O - Seguridad edificios bajo custodia D.G. P,ILUNION SEGURIDAD SA UNIPERSONAL,483
93301,Doc. O - AMC-L2-003,DARZAL CONSULTORIA Y PREVENCION S.L. .,484
93301,Cont. Derivado nº 63 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,485
93301,Cont. Derivado nº 79 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,486
93301,Cont. Derivado nº 82 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,487
93301,Cont. Derivado nº 85 AM Serv. Coord. Seg. y Salud,GESTION INTEGRAL DEL SUELO S.L.,488
93100,Doc. O - Mantenimiento aparatos elevadores e inst,"ZARDOYA OTIS,S.A.",489
93100,CONTRATO ARRENDAMIENTO Pº MOLINO ENERO 2017,"PEMIN, S.A. . .",490
93100,Arrendam. Av. de la Industria  nº 22 enero 2017,PROLOGIS SPAIN XXXVI SL,491
93301,CONTRATO SEGURO DAÑOS AYTO MADRID. AÑO 2017,MAPFRE ESPAÐA COMPAÐIA DE SEGUROS Y REASEGUROS SA,492
