Centro;Descripcion Centro;Capitulo;Descripcion Capitulo;Economico;Descripcion Economico;PREV.INICIAL;MODIFICACIONES;PREV.DEFINITIV;D. RECON.NETOS;RECAUDADO
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55018;CANON MERCADOS DISTRITO Y CENTROS COMERCIALES;980000;0;980000;1037942,26;959144,79
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55020;CANON COLUMNAS INFORMATIVAS;13738398;0;13738398;13626400;13626400
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55022;CANON ESTACIÓN TRANSPORTES MERCANCÍAS;367000;0;367000;367059,8;367059,8
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55027;CANON ESTACIÓN SUR DE AUTOBUSES;161129;0;161129;166520,58;166520,58
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55028;CANON TRANSPORTE TURÍSTICO EN MADRID;3954881;0;3954881;4076516,09;4076516,09
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55029;CANON QUIOSCOS DE LOTERÍAS;41453;0;41453;46444,38;46444,38
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55030;CANON QUIOSCOS DE PRENSA Y TABACOS;483416;0;483416;471716,38;385610,61
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55031;CANON CAFETERIAS Y QUIOSCOS EN INST. DEPORTIVAS;50365;0;50365;57299,73;39554,11
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55032;CANON MÁQUINAS VENDING EN INST.MUNICIPALES;210089;0;210089;244410,16;233925,38
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55036;APARCAMIENTO Mº JUSTICIA PZA.VILLA PARIS;501263;0;501263;501263;501263
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55039;CANON GESTIÓN RECOGIDA ROPA USADA;344433;0;344433;0;0
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55040;CANON RECOGIDA Y GESTIÓN DEL ACEITE VEGETAL USADO;28167;0;28167;0;0
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55099;CANON PERIÓDICO POR OTRAS CONCESIONES;447066;0;447066;666441,61;525981,56
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55100;CANON MERCADILLOS OCASIONALES Y OTRAS INSTALAC.;52200;0;52200;46943;46078
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55199;CANON NO PERIÓDICO POR OTRAS CONCESIONES;10883;0;10883;15244,5;0
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55200;DERECHO DE SUPERFICIE CON CONTRAPREST. PERIÓDICA;2071976;0;2071976;2255514,3;914248,04
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55300;DERECHO DE SUPERFICIE CON CONTRAP. NO PERIÓDICA;0;0;0;2850538,08;2850538,08
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;55500;APROVECHAMIENTOS ESPECIALES;69968;0;69968;929099,15;891216,66
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;59999;OTROS INGRESOS PATRIMONIALES;773577;0;773577;38773,75;38773,75
001;AYUNTAMIENTO DE MADRID;6;ENAJENACIÓN DE INVERSIONES REALES;60300;VENTA DE PARCELAS;10140839;0;10140839;19043853,09;19043853,09
001;AYUNTAMIENTO DE MADRID;6;ENAJENACIÓN DE INVERSIONES REALES;60900;SUELO CEDIDO EN DERECHO DE SUPERFICIE;50000;0;50000;969261,16;969261,16
001;AYUNTAMIENTO DE MADRID;6;ENAJENACIÓN DE INVERSIONES REALES;61000;VENTA DE LOCALES DE NEGOCIO;0;0;0;120194,11;120194,11
001;AYUNTAMIENTO DE MADRID;6;ENAJENACIÓN DE INVERSIONES REALES;68000;REINTEGROS DE PAGOS DE EJERCICIOS CERRADOS;0;4020000;4020000;12244663,01;12244663,01
001;AYUNTAMIENTO DE MADRID;7;TRANSFERENCIAS DE CAPITAL;71000;DE ORGANISMOS AUTÓNOMOS DEL AYUNTAMIENTO DE MADRID;0;7462060,44;7462060,44;7462060,44;7462060,44
001;AYUNTAMIENTO DE MADRID;7;TRANSFERENCIAS DE CAPITAL;72300;DE LA S.E. LOTERIAS Y AP. ESTADO;15000;0;15000;20000;20000
001;AYUNTAMIENTO DE MADRID;7;TRANSFERENCIAS DE CAPITAL;75060;TRANSFERENCIAS EN CUMPLIMIENTO DE CONVENIOS;0;0;0;0;0
001;AYUNTAMIENTO DE MADRID;7;TRANSFERENCIAS DE CAPITAL;79199;OTRAS TRANSFERENCIAS DEL FEDER;0;640000;640000;0;0
001;AYUNTAMIENTO DE MADRID;8;ACTIVOS FINANCIEROS;87000;PARA GASTOS GENERALES;0;1048729244;1048729244;0;0
001;AYUNTAMIENTO DE MADRID;8;ACTIVOS FINANCIEROS;87010;PARA GASTOS CON FINANCIACIÓN AFECTADA;0;23169034,45;23169034,45;0;0
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;3;TASAS Y OTROS INGRESOS;36000;VENTA DE EFECTOS INÚTILES;5500;0;5500;4455,44;4455,44
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;3;TASAS Y OTROS INGRESOS;38900;PAGOS DE  EJERCICIOS ANTERIORES;52000;0;52000;56560,37;56560,37
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;3;TASAS Y OTROS INGRESOS;39905;INCAUTACIÓN GARANTÍAS DE CONTRATOS;0;0;0;0;0
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;3;TASAS Y OTROS INGRESOS;39906;IMPORTE ANUNCIOS A CARGO DE PARTICULARES;0;6388,7;6388,7;10242,61;10242,61
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;3;TASAS Y OTROS INGRESOS;39992;DAÑOS Y PERJUICIOS. OBLIGACIONES CONTRACTUALES;0;0;0;1664409,45;1664409,45
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;3;TASAS Y OTROS INGRESOS;39999;OTROS INGRESOS DIVERSOS;0;0;0;9442,96;9442,96
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;40000;DE LA ADM. GRAL. DEL AYUNTAMIENTO DE MADRID;81138694;535734,23;81674428,23;77601391,41;75047818,58
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;7;TRANSFERENCIAS DE CAPITAL;70000;DE LA ADMINISTRACIÓN GENERAL AYUNTAMIENTO MADRID;4778409;7833980;12612389;11905277,32;8768943,27
501;INFORMÁTICA DEL AYUNTAMIENTO DE MADRID;8;ACTIVOS FINANCIEROS;87000;PARA GASTOS GENERALES;0;2178969,4;2178969,4;0;0
503;AGENCIA PARA EL EMPLEO DE MADRID;3;TASAS Y OTROS INGRESOS;38900;PAGOS DE  EJERCICIOS ANTERIORES;0;0;0;11792,49;11792,49
503;AGENCIA PARA EL EMPLEO DE MADRID;3;TASAS Y OTROS INGRESOS;39300;INTERESES DE DEMORA;0;0;0;189,51;189,51
503;AGENCIA PARA EL EMPLEO DE MADRID;3;TASAS Y OTROS INGRESOS;39906;IMPORTE ANUNCIOS A CARGO DE PARTICULARES;0;0;0;866,48;866,48
503;AGENCIA PARA EL EMPLEO DE MADRID;4;TRANSFERENCIAS CORRIENTES;40000;DE LA ADM. GRAL. DEL AYUNTAMIENTO DE MADRID;28848102;2910000;31758102;30169765,23;13923325,82
503;AGENCIA PARA EL EMPLEO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45051;C. DE MADRID. FORMACIÓN PROFESIONAL PARA EL EMPLEO;0;0;0;-73221,42;-73221,42
503;AGENCIA PARA EL EMPLEO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45053;C. DE MADRID. PLAN EMPLEO JOVEN;8025445;6467622,6;14493067,6;13765881,47;11642710,62
503;AGENCIA PARA EL EMPLEO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49099;OTRAS TRANSFERENCIAS DEL FONDO SOCIAL EUROPEO;0;108300;108300;0;0
503;AGENCIA PARA EL EMPLEO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49899;DE OTROS PROGRAMAS DE LA UNIÓN EUROPEA;164000;0;164000;157717,96;157717,96
503;AGENCIA PARA EL EMPLEO DE MADRID;5;INGRESOS PATRIMONIALES;55032;CANON MÁQUINAS VENDING EN INST.MUNICIPALES;4786;0;4786;0;0
503;AGENCIA PARA EL EMPLEO DE MADRID;7;TRANSFERENCIAS DE CAPITAL;70000;DE LA ADMINISTRACIÓN GENERAL AYUNTAMIENTO MADRID;406113;0;406113;130000;0
503;AGENCIA PARA EL EMPLEO DE MADRID;8;ACTIVOS FINANCIEROS;87000;PARA GASTOS GENERALES;0;3057927,63;3057927,63;0;0
503;AGENCIA PARA EL EMPLEO DE MADRID;8;ACTIVOS FINANCIEROS;87010;PARA GASTOS CON FINANCIACIÓN AFECTADA;0;13497770,53;13497770,53;0;0
506;AGENCIA TRIBUTARIA  MADRID;3;TASAS Y OTROS INGRESOS;38900;PAGOS DE  EJERCICIOS ANTERIORES;0;0;0;47091,97;47091,97
506;AGENCIA TRIBUTARIA  MADRID;3;TASAS Y OTROS INGRESOS;39190;OTRAS MULTAS Y SANCIONES;0;0;0;7155,5;7155,5
506;AGENCIA TRIBUTARIA  MADRID;3;TASAS Y OTROS INGRESOS;39999;OTROS INGRESOS DIVERSOS;2000;0;2000;103771,21;103771,21
506;AGENCIA TRIBUTARIA  MADRID;4;TRANSFERENCIAS CORRIENTES;40000;DE LA ADM. GRAL. DEL AYUNTAMIENTO DE MADRID;55954899;142350,52;56097249,52;53625659,43;51823890,44
506;AGENCIA TRIBUTARIA  MADRID;5;INGRESOS PATRIMONIALES;55032;CANON MÁQUINAS VENDING EN INST.MUNICIPALES;6655;0;6655;6655,56;6655,56
506;AGENCIA TRIBUTARIA  MADRID;6;ENAJENACIÓN DE INVERSIONES REALES;61999;DE OTRAS INVERSIONES REALES;0;0;0;1210;1210
506;AGENCIA TRIBUTARIA  MADRID;7;TRANSFERENCIAS DE CAPITAL;70000;DE LA ADMINISTRACIÓN GENERAL AYUNTAMIENTO MADRID;612290;0;612290;612290;0
506;AGENCIA TRIBUTARIA  MADRID;8;ACTIVOS FINANCIEROS;87000;PARA GASTOS GENERALES;0;1440400,36;1440400,36;0;0
508;MADRID SALUD;3;TASAS Y OTROS INGRESOS;38900;PAGOS DE  EJERCICIOS ANTERIORES;0;11560,11;11560,11;13627,1;13627,1
508;MADRID SALUD;3;TASAS Y OTROS INGRESOS;39300;INTERESES DE DEMORA;0;0;0;40,43;40,43
508;MADRID SALUD;3;TASAS Y OTROS INGRESOS;39906;IMPORTE ANUNCIOS A CARGO DE PARTICULARES;0;0;0;6905,99;6905,99
508;MADRID SALUD;3;TASAS Y OTROS INGRESOS;39999;OTROS INGRESOS DIVERSOS;0;0;0;488773,49;488773,49
508;MADRID SALUD;4;TRANSFERENCIAS CORRIENTES;40000;DE LA ADM. GRAL. DEL AYUNTAMIENTO DE MADRID;80391817;483603,72;80875420,72;80115817;74439991,47
508;MADRID SALUD;4;TRANSFERENCIAS CORRIENTES;42090;OTRAS TRANSFERENCIAS DE LA A.GRAL. DEL ESTADO;0;337758,9;337758,9;337758,9;337758,9
508;MADRID SALUD;4;TRANSFERENCIAS CORRIENTES;49899;DE OTROS PROGRAMAS DE LA UNIÓN EUROPEA;0;5144,89;5144,89;5144,89;5144,89
508;MADRID SALUD;7;TRANSFERENCIAS DE CAPITAL;70000;DE LA ADMINISTRACIÓN GENERAL AYUNTAMIENTO MADRID;217183;685050;902233;801242,54;0
508;MADRID SALUD;8;ACTIVOS FINANCIEROS;87000;PARA GASTOS GENERALES;0;591121,21;591121,21;0;0
508;MADRID SALUD;8;ACTIVOS FINANCIEROS;87010;PARA GASTOS CON FINANCIACIÓN AFECTADA;0;479408,22;479408,22;0;0
509;AGENCIA DE ACTIVIDADES;3;TASAS Y OTROS INGRESOS;39999;OTROS INGRESOS DIVERSOS;0;7926,14;7926,14;8126,14;8126,14
509;AGENCIA DE ACTIVIDADES;4;TRANSFERENCIAS CORRIENTES;40000;DE LA ADM. GRAL. DEL AYUNTAMIENTO DE MADRID;12246136;388866;12635002;11529903,85;11124803,85
509;AGENCIA DE ACTIVIDADES;8;ACTIVOS FINANCIEROS;87000;PARA GASTOS GENERALES;0;631756,62;631756,62;0;0
902;CONSOR. PLAN REHAB.EQUIP.TEATROS MADRID;7;TRANSFERENCIAS DE CAPITAL;70000;DE LA ADMINISTRACIÓN GENERAL AYUNTAMIENTO MADRID;125000;0;125000;125000;125000
902;CONSOR. PLAN REHAB.EQUIP.TEATROS MADRID;7;TRANSFERENCIAS DE CAPITAL;72190;DE OTROS ORGANISMOS AUTÓNOMOS Y AGENCIAS;125000;0;125000;125000;125000
902;CONSOR. PLAN REHAB.EQUIP.TEATROS MADRID;7;TRANSFERENCIAS DE CAPITAL;75099;OTRAS TRANSFERENCIAS DE LA COMUNIDAD DE MADRID;125000;0;125000;125000;125000
902;CONSOR. PLAN REHAB.EQUIP.TEATROS MADRID;8;ACTIVOS FINANCIEROS;87010;PARA GASTOS CON FINANCIACIÓN AFECTADA;0;645674,56;645674,56;0;0
